date,round_id,round_label,program_idx,title_original,title_clean,title_base,place_single,program_type_clean,program_type_group,participation_type_clean,year,month,day,weekday,weekday_kr,is_weekend,season,has_time,start_time_first,end_time_first,duration_minutes_first,has_reward,has_children,has_night,has_music,has_food,has_guide,has_hanbok,has_reservation_notice,has_fee_info,has_rain_notice
2025-04-29,26,11회,567,"시간여행, 세종-궁중 일상재현","시간여행, 세종-궁중 일상재현","시간여행, 세종-궁중 일상재현",경복궁,복합,복합형,현장참여,2025,4,29,Tuesday,화,0,봄,1,11:00,15:00,,0,0,0,1,1,1,0,1,0,1
2025-04-30,26,11회,567,"시간여행, 세종-궁중 일상재현","시간여행, 세종-궁중 일상재현","시간여행, 세종-궁중 일상재현",경복궁,복합,복합형,현장참여,2025,4,30,Wednesday,수,0,봄,1,11:00,15:00,,0,0,0,1,1,1,0,1,0,1
2025-04-25,26,11회,566,2025년 궁중문화축전 개막제,개막제,개막제,경복궁,공식행사,행사형,사전예약,2025,4,25,Friday,금,0,봄,0,,,,0,1,1,1,1,0,0,1,1,1
2025-04-26,26,11회,638,2025 봄 궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2025,4,26,Saturday,토,1,봄,1,09:00,18:00,,1,0,0,0,1,1,0,0,1,1
2025-04-27,26,11회,638,2025 봄 궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2025,4,27,Sunday,일,1,봄,1,09:00,18:00,,1,0,0,0,1,1,0,0,1,1
2025-04-28,26,11회,638,2025 봄 궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2025,4,28,Monday,월,0,봄,1,09:00,18:00,,1,0,0,0,1,1,0,0,1,1
2025-04-29,26,11회,638,2025 봄 궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2025,4,29,Tuesday,화,0,봄,1,09:00,18:00,,1,0,0,0,1,1,0,0,1,1
2025-04-30,26,11회,638,2025 봄 궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2025,4,30,Wednesday,수,0,봄,1,09:00,18:00,,1,0,0,0,1,1,0,0,1,1
2025-05-01,26,11회,638,2025 봄 궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2025,5,1,Thursday,목,0,봄,1,09:00,18:00,,1,0,0,0,1,1,0,0,1,1
2025-05-02,26,11회,638,2025 봄 궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2025,5,2,Friday,금,0,봄,1,09:00,18:00,,1,0,0,0,1,1,0,0,1,1
2025-05-03,26,11회,638,2025 봄 궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2025,5,3,Saturday,토,1,봄,1,09:00,18:00,,1,0,0,0,1,1,0,0,1,1
2025-05-04,26,11회,638,2025 봄 궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2025,5,4,Sunday,일,1,봄,1,09:00,18:00,,1,0,0,0,1,1,0,0,1,1
2025-04-26,26,11회,639,2025 봄 궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2025,4,26,Saturday,토,1,봄,1,09:00,18:00,,1,0,0,0,1,1,0,0,1,1
2025-04-27,26,11회,639,2025 봄 궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2025,4,27,Sunday,일,1,봄,1,09:00,18:00,,1,0,0,0,1,1,0,0,1,1
2025-04-28,26,11회,639,2025 봄 궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2025,4,28,Monday,월,0,봄,1,09:00,18:00,,1,0,0,0,1,1,0,0,1,1
2025-04-29,26,11회,639,2025 봄 궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2025,4,29,Tuesday,화,0,봄,1,09:00,18:00,,1,0,0,0,1,1,0,0,1,1
2025-04-30,26,11회,639,2025 봄 궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2025,4,30,Wednesday,수,0,봄,1,09:00,18:00,,1,0,0,0,1,1,0,0,1,1
2025-05-01,26,11회,639,2025 봄 궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2025,5,1,Thursday,목,0,봄,1,09:00,18:00,,1,0,0,0,1,1,0,0,1,1
2025-05-02,26,11회,639,2025 봄 궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2025,5,2,Friday,금,0,봄,1,09:00,18:00,,1,0,0,0,1,1,0,0,1,1
2025-05-03,26,11회,639,2025 봄 궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2025,5,3,Saturday,토,1,봄,1,09:00,18:00,,1,0,0,0,1,1,0,0,1,1
2025-05-04,26,11회,639,2025 봄 궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2025,5,4,Sunday,일,1,봄,1,09:00,18:00,,1,0,0,0,1,1,0,0,1,1
2025-04-26,26,11회,640,2025 봄 궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2025,4,26,Saturday,토,1,봄,1,09:00,18:00,,1,0,0,0,1,1,0,0,1,1
2025-04-27,26,11회,640,2025 봄 궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2025,4,27,Sunday,일,1,봄,1,09:00,18:00,,1,0,0,0,1,1,0,0,1,1
2025-04-28,26,11회,640,2025 봄 궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2025,4,28,Monday,월,0,봄,1,09:00,18:00,,1,0,0,0,1,1,0,0,1,1
2025-04-29,26,11회,640,2025 봄 궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2025,4,29,Tuesday,화,0,봄,1,09:00,18:00,,1,0,0,0,1,1,0,0,1,1
2025-04-30,26,11회,640,2025 봄 궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2025,4,30,Wednesday,수,0,봄,1,09:00,18:00,,1,0,0,0,1,1,0,0,1,1
2025-05-01,26,11회,640,2025 봄 궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2025,5,1,Thursday,목,0,봄,1,09:00,18:00,,1,0,0,0,1,1,0,0,1,1
2025-05-02,26,11회,640,2025 봄 궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2025,5,2,Friday,금,0,봄,1,09:00,18:00,,1,0,0,0,1,1,0,0,1,1
2025-05-03,26,11회,640,2025 봄 궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2025,5,3,Saturday,토,1,봄,1,09:00,18:00,,1,0,0,0,1,1,0,0,1,1
2025-05-04,26,11회,640,2025 봄 궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2025,5,4,Sunday,일,1,봄,1,09:00,18:00,,1,0,0,0,1,1,0,0,1,1
2025-04-26,26,11회,641,2025 봄 궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2025,4,26,Saturday,토,1,봄,1,09:00,18:00,,1,0,0,0,1,1,0,0,1,1
2025-04-27,26,11회,641,2025 봄 궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2025,4,27,Sunday,일,1,봄,1,09:00,18:00,,1,0,0,0,1,1,0,0,1,1
2025-04-28,26,11회,641,2025 봄 궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2025,4,28,Monday,월,0,봄,1,09:00,18:00,,1,0,0,0,1,1,0,0,1,1
2025-04-29,26,11회,641,2025 봄 궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2025,4,29,Tuesday,화,0,봄,1,09:00,18:00,,1,0,0,0,1,1,0,0,1,1
2025-04-30,26,11회,641,2025 봄 궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2025,4,30,Wednesday,수,0,봄,1,09:00,18:00,,1,0,0,0,1,1,0,0,1,1
2025-05-01,26,11회,641,2025 봄 궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2025,5,1,Thursday,목,0,봄,1,09:00,18:00,,1,0,0,0,1,1,0,0,1,1
2025-05-02,26,11회,641,2025 봄 궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2025,5,2,Friday,금,0,봄,1,09:00,18:00,,1,0,0,0,1,1,0,0,1,1
2025-05-03,26,11회,641,2025 봄 궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2025,5,3,Saturday,토,1,봄,1,09:00,18:00,,1,0,0,0,1,1,0,0,1,1
2025-05-04,26,11회,641,2025 봄 궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2025,5,4,Sunday,일,1,봄,1,09:00,18:00,,1,0,0,0,1,1,0,0,1,1
2025-04-26,26,11회,642,2025 봄 궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2025,4,26,Saturday,토,1,봄,1,09:00,18:00,,1,0,0,0,1,1,0,0,1,1
2025-04-27,26,11회,642,2025 봄 궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2025,4,27,Sunday,일,1,봄,1,09:00,18:00,,1,0,0,0,1,1,0,0,1,1
2025-04-28,26,11회,642,2025 봄 궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2025,4,28,Monday,월,0,봄,1,09:00,18:00,,1,0,0,0,1,1,0,0,1,1
2025-04-29,26,11회,642,2025 봄 궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2025,4,29,Tuesday,화,0,봄,1,09:00,18:00,,1,0,0,0,1,1,0,0,1,1
2025-04-30,26,11회,642,2025 봄 궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2025,4,30,Wednesday,수,0,봄,1,09:00,18:00,,1,0,0,0,1,1,0,0,1,1
2025-05-01,26,11회,642,2025 봄 궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2025,5,1,Thursday,목,0,봄,1,09:00,18:00,,1,0,0,0,1,1,0,0,1,1
2025-05-02,26,11회,642,2025 봄 궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2025,5,2,Friday,금,0,봄,1,09:00,18:00,,1,0,0,0,1,1,0,0,1,1
2025-05-03,26,11회,642,2025 봄 궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2025,5,3,Saturday,토,1,봄,1,09:00,18:00,,1,0,0,0,1,1,0,0,1,1
2025-05-04,26,11회,642,2025 봄 궁중문화축전 스탬프 투어,스탬프 투어,스탬프 투어,경복궁,체험,참여형,현장참여,2025,5,4,Sunday,일,1,봄,1,09:00,18:00,,1,0,0,0,1,1,0,0,1,1
2024-10-09,23,10회,526,"대한황실문화원 기획 프로그램 - 자경전, 왕(王)의 효심(孝心)으로 물들이다","대한황실문화원 기획 프로그램 - 자경전, 왕(王)의 효심(孝心)으로 물들이다","대한황실문화원 기획 프로그램 - 자경전, 왕(王)의 효심(孝心)으로 물들이다",경복궁,복합,복합형,현장참여,2024,10,9,Wednesday,수,0,가을,1,10:00,17:00,,0,0,0,0,1,0,1,0,1,1
2024-10-10,23,10회,526,"대한황실문화원 기획 프로그램 - 자경전, 왕(王)의 효심(孝心)으로 물들이다","대한황실문화원 기획 프로그램 - 자경전, 왕(王)의 효심(孝心)으로 물들이다","대한황실문화원 기획 프로그램 - 자경전, 왕(王)의 효심(孝心)으로 물들이다",경복궁,복합,복합형,현장참여,2024,10,10,Thursday,목,0,가을,1,10:00,17:00,,0,0,0,0,1,0,1,0,1,1
2024-10-11,23,10회,526,"대한황실문화원 기획 프로그램 - 자경전, 왕(王)의 효심(孝心)으로 물들이다","대한황실문화원 기획 프로그램 - 자경전, 왕(王)의 효심(孝心)으로 물들이다","대한황실문화원 기획 프로그램 - 자경전, 왕(王)의 효심(孝心)으로 물들이다",경복궁,복합,복합형,현장참여,2024,10,11,Friday,금,0,가을,1,10:00,17:00,,0,0,0,0,1,0,1,0,1,1
2024-10-12,23,10회,526,"대한황실문화원 기획 프로그램 - 자경전, 왕(王)의 효심(孝心)으로 물들이다","대한황실문화원 기획 프로그램 - 자경전, 왕(王)의 효심(孝心)으로 물들이다","대한황실문화원 기획 프로그램 - 자경전, 왕(王)의 효심(孝心)으로 물들이다",경복궁,복합,복합형,현장참여,2024,10,12,Saturday,토,1,가을,1,10:00,17:00,,0,0,0,0,1,0,1,0,1,1
2024-10-13,23,10회,526,"대한황실문화원 기획 프로그램 - 자경전, 왕(王)의 효심(孝心)으로 물들이다","대한황실문화원 기획 프로그램 - 자경전, 왕(王)의 효심(孝心)으로 물들이다","대한황실문화원 기획 프로그램 - 자경전, 왕(王)의 효심(孝心)으로 물들이다",경복궁,복합,복합형,현장참여,2024,10,13,Sunday,일,1,가을,1,10:00,17:00,,0,0,0,0,1,0,1,0,1,1
2024-10-09,23,10회,525,고궁 속 아름다운 한복 이야기 사진전,고궁 속 아름다운 한복 이야기 사진전,고궁 속 아름다운 한복 이야기 사진전,경복궁,전시,관람형,현장참여,2024,10,9,Wednesday,수,0,가을,1,10:00,17:00,,0,0,0,0,1,0,1,1,0,0
2024-10-10,23,10회,525,고궁 속 아름다운 한복 이야기 사진전,고궁 속 아름다운 한복 이야기 사진전,고궁 속 아름다운 한복 이야기 사진전,경복궁,전시,관람형,현장참여,2024,10,10,Thursday,목,0,가을,1,10:00,17:00,,0,0,0,0,1,0,1,1,0,0
2024-10-11,23,10회,525,고궁 속 아름다운 한복 이야기 사진전,고궁 속 아름다운 한복 이야기 사진전,고궁 속 아름다운 한복 이야기 사진전,경복궁,전시,관람형,현장참여,2024,10,11,Friday,금,0,가을,1,10:00,17:00,,0,0,0,0,1,0,1,1,0,0
2024-10-12,23,10회,525,고궁 속 아름다운 한복 이야기 사진전,고궁 속 아름다운 한복 이야기 사진전,고궁 속 아름다운 한복 이야기 사진전,경복궁,전시,관람형,현장참여,2024,10,12,Saturday,토,1,가을,1,10:00,17:00,,0,0,0,0,1,0,1,1,0,0
2024-10-13,23,10회,525,고궁 속 아름다운 한복 이야기 사진전,고궁 속 아름다운 한복 이야기 사진전,고궁 속 아름다운 한복 이야기 사진전,경복궁,전시,관람형,현장참여,2024,10,13,Sunday,일,1,가을,1,10:00,17:00,,0,0,0,0,1,0,1,1,0,0
2024-10-10,23,10회,524,"인문학 콘서트-한복, 천태만상","인문학 콘서트-한복, 천태만상","인문학 콘서트-한복, 천태만상",경복궁,공연,관람형,사전예약,2024,10,10,Thursday,목,0,가을,1,16:00,17:30,,1,1,0,1,1,0,1,1,1,1
2024-10-11,23,10회,524,"인문학 콘서트-한복, 천태만상","인문학 콘서트-한복, 천태만상","인문학 콘서트-한복, 천태만상",경복궁,공연,관람형,사전예약,2024,10,11,Friday,금,0,가을,1,16:00,17:30,,1,1,0,1,1,0,1,1,1,1
2024-10-09,23,10회,523,경복궁 상의원,경복궁 상의원,상의원,경복궁,체험,참여형,사전예약,2024,10,9,Wednesday,수,0,가을,1,10:00,17:00,,0,0,1,0,1,0,1,1,1,1
2024-10-10,23,10회,523,경복궁 상의원,경복궁 상의원,상의원,경복궁,체험,참여형,사전예약,2024,10,10,Thursday,목,0,가을,1,10:00,17:00,,0,0,1,0,1,0,1,1,1,1
2024-10-11,23,10회,523,경복궁 상의원,경복궁 상의원,상의원,경복궁,체험,참여형,사전예약,2024,10,11,Friday,금,0,가을,1,10:00,17:00,,0,0,1,0,1,0,1,1,1,1
2024-10-12,23,10회,523,경복궁 상의원,경복궁 상의원,상의원,경복궁,체험,참여형,사전예약,2024,10,12,Saturday,토,1,가을,1,10:00,17:00,,0,0,1,0,1,0,1,1,1,1
2024-10-13,23,10회,523,경복궁 상의원,경복궁 상의원,상의원,경복궁,체험,참여형,사전예약,2024,10,13,Sunday,일,1,가을,1,10:00,17:00,,0,0,1,0,1,0,1,1,1,1
2024-10-09,23,10회,522,경복궁 한복 연향,경복궁 한복 연향,한복 연향,경복궁,복합,복합형,사전예약,2024,10,9,Wednesday,수,0,가을,1,19:00,21:00,,0,1,1,1,1,1,1,1,1,1
2024-10-12,23,10회,520,궁중문화축전 길놀이,길놀이,길놀이,경복궁,공연,관람형,현장참여,2024,10,12,Saturday,토,1,가을,1,13:30,15:30,,0,0,0,1,0,0,0,0,0,1
2024-10-10,23,10회,518,고궁음악회 발레x수제천,고궁음악회 발레x수제천,고궁음악회 발레x수제천,경복궁,공연,관람형,사전예약,2024,10,10,Thursday,목,0,가을,1,19:00,20:10,,1,1,1,1,1,1,0,1,1,1
2024-10-11,23,10회,518,고궁음악회 발레x수제천,고궁음악회 발레x수제천,고궁음악회 발레x수제천,경복궁,공연,관람형,사전예약,2024,10,11,Friday,금,0,가을,1,19:00,20:10,,1,1,1,1,1,1,0,1,1,1
2024-10-12,23,10회,518,고궁음악회 발레x수제천,고궁음악회 발레x수제천,고궁음악회 발레x수제천,경복궁,공연,관람형,사전예약,2024,10,12,Saturday,토,1,가을,1,19:00,20:10,,1,1,1,1,1,1,0,1,1,1
2024-10-13,23,10회,518,고궁음악회 발레x수제천,고궁음악회 발레x수제천,고궁음악회 발레x수제천,경복궁,공연,관람형,사전예약,2024,10,13,Sunday,일,1,가을,1,19:00,20:10,,1,1,1,1,1,1,0,1,1,1
2024-09-04,23,10회,516,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2024,9,4,Wednesday,수,0,가을,1,10:00,11:40,,0,1,1,0,1,0,0,1,1,1
2024-09-05,23,10회,516,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2024,9,5,Thursday,목,0,가을,1,10:00,11:40,,0,1,1,0,1,0,0,1,1,1
2024-09-06,23,10회,516,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2024,9,6,Friday,금,0,가을,1,10:00,11:40,,0,1,1,0,1,0,0,1,1,1
2024-09-07,23,10회,516,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2024,9,7,Saturday,토,1,가을,1,10:00,11:40,,0,1,1,0,1,0,0,1,1,1
2024-09-08,23,10회,516,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2024,9,8,Sunday,일,1,가을,1,10:00,11:40,,0,1,1,0,1,0,0,1,1,1
2024-09-09,23,10회,516,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2024,9,9,Monday,월,0,가을,1,10:00,11:40,,0,1,1,0,1,0,0,1,1,1
2024-09-10,23,10회,516,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2024,9,10,Tuesday,화,0,가을,1,10:00,11:40,,0,1,1,0,1,0,0,1,1,1
2024-09-11,23,10회,516,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2024,9,11,Wednesday,수,0,가을,1,10:00,11:40,,0,1,1,0,1,0,0,1,1,1
2024-09-12,23,10회,516,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2024,9,12,Thursday,목,0,가을,1,10:00,11:40,,0,1,1,0,1,0,0,1,1,1
2024-09-13,23,10회,516,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2024,9,13,Friday,금,0,가을,1,10:00,11:40,,0,1,1,0,1,0,0,1,1,1
2024-09-14,23,10회,516,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2024,9,14,Saturday,토,1,가을,1,10:00,11:40,,0,1,1,0,1,0,0,1,1,1
2024-09-15,23,10회,516,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2024,9,15,Sunday,일,1,가을,1,10:00,11:40,,0,1,1,0,1,0,0,1,1,1
2024-09-16,23,10회,516,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2024,9,16,Monday,월,0,가을,1,10:00,11:40,,0,1,1,0,1,0,0,1,1,1
2024-09-17,23,10회,516,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2024,9,17,Tuesday,화,0,가을,1,10:00,11:40,,0,1,1,0,1,0,0,1,1,1
2024-09-18,23,10회,516,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2024,9,18,Wednesday,수,0,가을,1,10:00,11:40,,0,1,1,0,1,0,0,1,1,1
2024-09-19,23,10회,516,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2024,9,19,Thursday,목,0,가을,1,10:00,11:40,,0,1,1,0,1,0,0,1,1,1
2024-09-20,23,10회,516,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2024,9,20,Friday,금,0,가을,1,10:00,11:40,,0,1,1,0,1,0,0,1,1,1
2024-09-21,23,10회,516,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2024,9,21,Saturday,토,1,가을,1,10:00,11:40,,0,1,1,0,1,0,0,1,1,1
2024-09-22,23,10회,516,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2024,9,22,Sunday,일,1,가을,1,10:00,11:40,,0,1,1,0,1,0,0,1,1,1
2024-09-23,23,10회,516,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2024,9,23,Monday,월,0,가을,1,10:00,11:40,,0,1,1,0,1,0,0,1,1,1
2024-09-24,23,10회,516,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2024,9,24,Tuesday,화,0,가을,1,10:00,11:40,,0,1,1,0,1,0,0,1,1,1
2024-09-25,23,10회,516,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2024,9,25,Wednesday,수,0,가을,1,10:00,11:40,,0,1,1,0,1,0,0,1,1,1
2024-09-26,23,10회,516,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2024,9,26,Thursday,목,0,가을,1,10:00,11:40,,0,1,1,0,1,0,0,1,1,1
2024-09-27,23,10회,516,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2024,9,27,Friday,금,0,가을,1,10:00,11:40,,0,1,1,0,1,0,0,1,1,1
2024-09-28,23,10회,516,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2024,9,28,Saturday,토,1,가을,1,10:00,11:40,,0,1,1,0,1,0,0,1,1,1
2024-09-29,23,10회,516,경복궁 생과방,경복궁 생과방,생과방,경복궁,체험,참여형,사전예약,2024,9,29,Sunday,일,1,가을,1,10:00,11:40,,0,1,1,0,1,0,0,1,1,1
